Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),Environment:Wind Direction [deg](Hourly),FLOOR 0:Zone Mean Air Temperature [C](Hourly),FLOOR 1:Zone Mean Air Temperature [C](Hourly),FLOOR 2:Zone Mean Air Temperature [C](Hourly),FLOOR 3:Zone Mean Air Temperature [C](Hourly),FLOOR 4:Zone Mean Air Temperature [C](Hourly),FLOOR 5:Zone Mean Air Temperature [C](Hourly),FLOOR 6:Zone Mean Air Temperature [C](Hourly),FLOOR 7:Zone Mean Air Temperature [C](Hourly) 
 11/09  23:00:00,14.4,1.2916666667,41.6666666667,22.5548015157,24.3218817654,24.7543503226,24.8729840106,24.9009919943,24.8811785192,24.5759926881,22.2653614515
 11/09  24:00:00,14.1083333333,0,0,22.4247790726,24.1916436051,24.6244324701,24.7443212842,24.7722693875,24.7533378778,24.4480318242,22.0198613377
 11/10  01:00:00,13.55,1.5166666667,35,22.0224950903,23.764963151,24.1850024409,24.3087527924,24.3301418138,24.3169016546,24.010316886,21.4321263956
 11/10  02:00:00,13.0083333333,2.3083333333,130,21.8586896812,23.5817129568,24.0063109656,24.1219454201,24.1501553146,24.1292906472,23.83053313,21.1109052497
 11/10  03:00:00,12.8,0.875,75,21.8931756416,23.6246480112,24.0520949546,24.1671375325,24.1957506725,24.1730362723,23.870914947,21.0706727502
 11/10  04:00:00,12.8,0,0,21.8139214137,23.5432995644,23.9704427786,24.0873991102,24.1150654828,24.0936047128,23.788896576,20.9306396161
 11/10  05:00:00,12.8,1.5166666667,64.1666666667,21.7157001297,23.4318430329,23.8555246281,23.971461377,23.9977284085,23.9760838927,23.6694432501,20.759355982
 11/10  06:00:00,12.45,1.0833333333,45.8333333333,21.5947788706,23.3013269019,23.7229046323,23.8382813802,23.8639459835,23.8419315694,23.5334972669,20.5649720322
 11/10  07:00:00,12.2,0.875,210,21.48121387,23.1787812525,23.6004321042,23.715140058,23.7415601816,23.7187670703,23.4089189042,20.3814589911
 11/10  08:00:00,12.55,0.625,150,21.5101722416,23.1962325919,23.6212586382,23.7325955113,23.7630847802,23.7364328621,23.4285637922,20.4295931171
 11/10  09:00:00,12.8,0.875,99.1666666667,21.7275441339,23.4039560497,23.8351546954,23.9432373257,23.9795233687,23.9489546297,23.6440186116,20.8331655521
 11/10  10:00:00,12.8,0.625,70.8333333333,22.1172379443,23.7745673842,24.2059816278,24.3170625505,24.3563445661,24.3283179009,24.0270298392,21.7141269121
 11/10  11:00:00,13.4416666667,1.8083333333,58.3333333333,22.4622896676,24.1062715864,24.5471011004,24.6530055613,24.7016774369,24.6675026966,24.3729563208,22.4402383358
 11/10  12:00:00,14.5416666667,3.1,82.5,23.4817009294,25.1415306403,25.5955777179,25.7024115556,25.7582450925,25.7213146436,25.4266532461,24.2875469166
 11/10  13:00:00,16.2833333333,2.8083333333,151.6666666667,24.3188946948,25.981566734,26.4423878124,26.5506169887,26.6113625267,26.5723439653,26.2597273306,25.9230722956
 11/10  14:00:00,16.5583333333,1.9583333333,210,25.715682985,27.3900141622,27.8585158135,27.971593749,28.0359246374,27.9955882548,27.6665119577,28.7360423537
 11/10  15:00:00,16.45,4.5333333333,204.1666666667,27.3076303927,28.9650256634,29.4279093135,29.5442937631,29.6047358427,29.5694295442,29.2378014029,31.8499879655
 11/10  16:00:00,16.7,5.825,194.1666666667,27.8331549439,29.4843168587,29.9115165883,30.045757167,30.081176348,30.0640576062,29.7106422525,33.0138356669
 11/10  17:00:00,16.0583333333,3.975,184.1666666667,25.5927969097,27.2451235033,27.6512035686,27.7929259683,27.8104565652,27.8170825387,27.4477865868,28.9503406746
 11/10  18:00:00,15.6,4.6166666667,191.6666666667,24.2738428426,25.8983231982,26.3156598831,26.43810808,26.4690101372,26.451825886,26.1335020337,26.3106504505
 11/10  19:00:00,15.25,5.7,188.3333333333,23.7765818352,25.4003570162,25.8127155389,25.9344472898,25.9626465788,25.9449196456,25.6320724929,25.3167699706
 11/10  20:00:00,15,3.6,185.8333333333,23.4078213651,25.0334694265,25.4461897987,25.5651153357,25.5946035839,25.5741434296,25.2689486844,24.5792859591
 11/10  21:00:00,14.65,2.6833333333,160.8333333333,23.149065582,24.7761626848,25.1875837463,25.3048220655,25.3340621298,25.3121445852,25.0125984635,24.0258267086
 11/10  22:00:00,14.1083333333,2.5166666667,145.8333333333,22.9002391913,24.5283215598,24.9370115928,25.0537545709,25.0816146012,25.0594613511,24.7642640728,23.5188969688
 11/10  23:00:00,14.1916666667,2.1,161.6666666667,22.7179900016,24.3432180149,24.7530088585,24.866811931,24.8966667533,24.8716736093,24.5831131602,23.1185789334
 11/10  24:00:00,14.4,2.975,146.6666666667,22.6106673076,24.2315752767,24.6384796938,24.7515782461,24.780276576,24.7550428549,24.4697685598,22.8491589659
 11/11  01:00:00,14.4,3.3083333333,135.8333333333,22.4843692712,24.099636968,24.5043282309,24.6163311461,24.6445294659,24.6186264622,24.3365347814,22.5781691197
 11/11  02:00:00,14.1083333333,2.8083333333,145.8333333333,22.3480808858,23.9598983053,24.3625749916,24.4746872335,24.501939665,24.4762929781,24.1957501498,22.311704663
 11/11  03:00:00,13.9,3.1833333333,138.3333333333,22.2128918861,23.8181825117,24.2195757486,24.3305134857,24.3577940319,24.3312724835,24.0527935106,22.051200783
 11/11  04:00:00,13.9,4.1833333333,130,22.1061451596,23.7028231867,24.1020400589,24.2118755652,24.2387501109,24.2116205108,23.9345550672,21.8402831104
 11/11  05:00:00,13.55,5.5333333333,124.1666666667,21.8992912332,23.477960904,23.8711492504,23.9834021078,24.0082740469,23.9845633766,23.7090849084,21.5277016543
 11/11  06:00:00,13.3,4.975,120,21.7663856391,23.3322301835,23.7254613868,23.8350815853,23.8620127228,23.8362033636,23.563965373,21.2909791664
 11/11  07:00:00,13.3,5.0333333333,114.1666666667,21.698312744,23.2526143334,23.647367047,23.7533014541,23.7831216601,23.7539511981,23.4848136777,21.1525920558
 11/11  08:00:00,13.3,4.7666666667,115.8333333333,21.8835686751,23.4290032272,23.8288632238,23.9317346874,23.9670194823,23.9341373386,23.670005388,21.4779033382
 11/11  09:00:00,13.65,5.0333333333,120,22.4035812307,23.9447757644,24.3541397866,24.45494682,24.498345662,24.4619258054,24.2040255003,22.453850282
 11/11  10:00:00,14.1916666667,5.9916666667,120,22.5741446583,24.1201926171,24.5216437661,24.6332230338,24.668703211,24.6427611846,24.3756177984,22.9059206461
 11/11  11:00:00,14.4,5.2666666667,114.1666666667,22.6310026813,24.1670761284,24.5721488417,24.6810385314,24.7208443191,24.6917207909,24.4279703908,23.0821724326
 11/11  12:00:00,15.1,4.0166666667,139.1666666667,23.1098733963,24.6417945329,25.0587895931,25.1636944271,25.21421577,25.1792831863,24.9242419364,23.9978695814
 11/11  13:00:00,15.6,4.825,189.1666666667,23.6757297545,25.2108773146,25.634614666,25.74172857,25.7965965258,25.7620390951,25.5091657593,25.1257744472
 11/11  14:00:00,15.25,4.475,186.6666666667,24.1610616225,25.7075458771,26.1239410462,26.2378632569,26.2840287522,26.2555833109,25.9914038343,26.0515569737
 11/11  15:00:00,15.35,3.8916666667,205,23.9883866406,25.5319771897,25.9402240986,26.0574551617,26.0971972327,26.0730910484,25.8029775667,25.8533350065
 11/11  16:00:00,15.25,4.1,230,24.2624429855,25.7918728229,26.1988061248,26.3113066349,26.3527843372,26.3246773991,26.0585019445,26.2294526328
 11/11  17:00:00,14.65,5.6166666667,241.6666666667,23.5251498359,25.0626080887,25.4406503537,25.5714278706,25.5877224339,25.5802189201,25.2926685073,25.0587125494
 11/11  18:00:00,14.4,4.6,255.8333333333,22.7287341357,24.2455790921,24.63199895,24.7469569244,24.7741882832,24.7522260335,24.4789719386,23.598993072
 11/11  19:00:00,14.1083333333,1.2916666667,108.3333333333,22.4583309699,23.9748098649,24.3618975303,24.4748209642,24.5030538839,24.4791239626,24.2090753438,23.0213044502
 11/11  20:00:00,13.55,0,0,22.2257529108,23.7446615464,24.1321750159,24.2454689225,24.2739255297,24.2501319063,23.982313754,22.5658459865
 11/11  21:00:00,13.3,0.875,110.8333333333,21.9988829739,23.5136662849,23.8987940103,24.0110557355,24.038492551,24.0143455686,23.7487033901,22.128753789
 11/11  22:00:00,12.5416666667,1.85,260,21.7461125625,23.2565221958,23.6383045442,23.7508549639,23.7766231031,23.7531425574,23.4886805883,21.6741952594
 11/11  23:00:00,12.5833333333,2.3916666667,333.3333333333,21.5890070246,23.0891611747,23.4726414414,23.5803590051,23.6093644461,23.5815762792,23.3226072069,21.3404644061
 11/11  24:00:00,12.4166666667,1.0833333333,145.8333333333,21.484170849,22.9825378304,23.3631293,23.4724940787,23.4993102825,23.4732719719,23.2132155011,21.1173201184
 11/12  01:00:00,12,1.225,175,21.3213660535,22.8133332334,23.19309762,23.3015333074,23.3285276595,23.3018131844,23.0426232658,20.8197608085
 11/12  02:00:00,12.5833333333,2.6833333333,142.5,21.2508354246,22.7305390743,23.1095176976,23.2147730136,23.243008932,23.2139770051,22.9571379902,20.6510639652
 11/12  03:00:00,12.4166666667,3.3916666667,41.6666666667,21.1433871356,22.6173922969,22.9918273692,23.0994492563,23.1245642992,23.0981947513,22.8386394199,20.4666525261
 11/12  04:00:00,12.7583333333,4.1833333333,67.5,21.045984449,22.5079046669,22.8840263138,22.9878949252,23.0160398812,22.9863142741,22.729680726,20.2806968221
 11/12  05:00:00,13.65,4.3083333333,74.1666666667,21.0682532086,22.5198877715,22.8944689876,22.997248712,23.0253877025,22.9950716533,22.7380396168,20.2742711863
 11/12  06:00:00,13.9,4.7416666667,46.6666666667,21.0339028781,22.47763514,22.84905919,22.9528381587,22.9791916395,22.9502514997,22.6906374537,20.2142047795
 11/12  07:00:00,13.9,4.2666666667,47.5,21.1984981804,22.6130139873,23.0023849317,23.0864724123,23.1319775356,23.0837056705,22.8421215807,20.3964774615
 11/12  08:00:00,13.9,4.1833333333,48.3333333333,23.5962432728,24.98069456,25.3817657669,25.4514359339,25.5114519501,25.4471366791,25.1877154701,24.1004291036
 11/12  09:00:00,14.1916666667,3.725,220.8333333333,25.8081269269,27.2157467002,27.608620938,27.7025902367,27.7506857021,27.704401407,27.4341476205,28.6559484689
 11/12  10:00:00,14.75,3.975,151.6666666667,26.4393075898,27.8896195002,28.2824376592,28.4007077162,28.4403366099,28.4120189264,28.1261486505,30.5131051171
 11/12  11:00:00,14.65,3.725,21.6666666667,26.1406110984,27.6314956054,28.0251169032,28.1539972822,28.1875673648,28.1689764199,27.8743210013,30.4260739095
 11/12  12:00:00,15.1,4.9083333333,175.8333333333,25.6992986562,27.1821935505,27.5785998555,27.6980842773,27.7355098514,27.7093132216,27.4206356704,29.729411558
 11/12  13:00:00,16.2416666667,6.7833333333,285.8333333333,26.4829358943,27.95138107,28.3678870973,28.4749980384,28.5320695256,28.4896174578,28.223638102,31.1631736196
 11/12  14:00:00,16.7,8.1333333333,284.1666666667,28.0068236157,29.488916144,29.9103391211,30.0300054876,30.086437556,30.0523462658,29.7904732045,34.152270299
 11/12  15:00:00,16.0583333333,7.8666666667,274.1666666667,26.6681615367,28.1650996111,28.5366765861,28.6861448285,28.7006250709,28.7027832794,28.406957981,31.8802166178
 11/12  16:00:00,14.9,8.1333333333,270,25.4461920805,26.9225145044,27.2963446332,27.4291546997,27.4523099194,27.4431939056,27.1815277977,29.2884241185
 11/12  17:00:00,14.1083333333,6.9916666667,281.6666666667,24.4430484237,25.9151106502,26.2812045644,26.4096207433,26.4294434984,26.4194230296,26.1665344053,27.3955235441
 11/12  18:00:00,13.9,5.7,278.3333333333,23.8173198711,25.2843134895,25.6516867236,25.7706366869,25.7946692676,25.7767972031,25.5377555535,26.0807587114
 11/12  19:00:00,13.9,3.8916666667,287.5,23.4821122728,24.9528056277,25.3198944341,25.4347912023,25.4601675406,25.4391204974,25.2104890491,25.3137285616
 11/12  20:00:00,13.9,4.9916666667,288.3333333333,23.2185089791,24.6921193852,25.05795313,25.171103529,25.1965677753,25.1743732584,24.9542665871,24.7103041895
 11/12  21:00:00,14.1916666667,6.1166666667,280,23.0230827712,24.4962667552,24.8612502763,24.9717837498,24.9981944956,24.9741326527,24.7628739379,24.2335222866
 11/12  22:00:00,14.1083333333,6.8666666667,285.8333333333,22.8491352448,24.3240931406,24.6867708314,24.7972254157,24.8226088885,24.7990133818,24.5932877674,23.8300060588
 11/12  23:00:00,13.9,5.3083333333,290,22.6767606067,24.1505731479,24.5123909162,24.6210434543,24.6468154137,24.62194927,24.4220335056,23.4465683909
 11/12  24:00:00,13.9,4.1833333333,272.5,22.5550076165,24.027922923,24.3889669353,24.4962939643,24.5221426751,24.4963493957,24.3007261817,23.1533832128
 11/13  01:00:00,13.9,5.2416666667,271.6666666667,22.4473275416,23.9157224325,24.2744312645,24.3806514454,24.4058068897,24.3796418393,24.1871695317,22.8971885113
 11/13  02:00:00,13.55,7.1583333333,285.8333333333,22.3127290351,23.7756638852,24.1311251153,24.2370031691,24.2607035429,24.235022555,24.0442477286,22.6227725474
 11/13  03:00:00,13.3,6.45,278.3333333333,22.1674624046,23.6259450235,23.9803106683,24.0851078265,24.1088743565,24.0826932784,23.8941716894,22.3423326945
 11/13  04:00:00,13.0083333333,4.5583333333,275.8333333333,22.0165891765,23.4742815554,23.8280446645,23.9334995759,23.9568004538,23.9314796945,23.743500784,22.0716593978
 11/13  05:00:00,12.45,1.7083333333,116.6666666667,21.8432026023,23.3005609756,23.6545740509,23.7604131657,23.7839095087,23.7587096475,23.5710884969,21.7708430894
 11/13  06:00:00,11.9083333333,0,0,21.6731918507,23.130492221,23.485195196,23.5916912473,23.6154027419,23.5906377283,23.402649797,21.474426525
 11/13  07:00:00,11.35,0.875,110.8333333333,21.5965430677,23.0385033453,23.400232744,23.4975127169,23.5293445301,23.4959520916,23.3162442058,21.2924734739
 11/13  08:00:00,12.0916666667,0.625,79.1666666667,23.201422897,24.6200335134,25.0002456331,25.0814156052,25.13245043,25.0827295589,24.9217911031,23.6924134257
 11/13  09:00:00,13.7333333333,2.3916666667,169.1666666667,23.4368030561,24.8669439126,25.2407382904,25.3347569102,25.377876193,25.3398017388,25.1691401796,24.384444017
 11/13  10:00:00,15.1,4.7416666667,290,25.5590782221,26.9905697694,27.3838414205,27.4789699276,27.5354556922,27.4894942862,27.3150732015,28.2539620372
 11/13  11:00:00,16.2416666667,5.2,295.8333333333,25.9687920062,27.4534265512,27.8327834251,27.9557546936,27.9913766319,27.9714254564,27.7720594047,29.6516974618
 11/13  12:00:00,16.9916666667,3.3916666667,148.3333333333,25.8401771953,27.3222148788,27.7065549997,27.8235784346,27.8638816975,27.838547703,27.6433070226,29.6194298915
 11/13  13:00:00,16.9083333333,1.75,51.6666666667,26.6584190379,28.1399075369,28.5459511798,28.6550617441,28.7133593908,28.6753229616,28.4980306508,31.2160861284
 11/13  14:00:00,16.7,0.625,25,28.7721874357,30.2724181487,30.7070581783,30.8217918886,30.8962455087,30.8569390052,30.6970177557,35.256572494
 11/13  15:00:00,17.9833333333,0.875,175,30.9413692359,32.4348016192,32.8563933616,32.9834777044,33.0463598808,33.0243896808,32.8575287277,39.4565698304
 11/13  16:00:00,19.1916666667,2.1416666667,265,31.026247337,32.514816635,32.8921173706,33.035270621,33.069403628,33.0644567913,32.8765462963,39.8361894197
 11/13  17:00:00,17.1833333333,4.4083333333,263.3333333333,29.3755764147,30.8648212857,31.2112558583,31.3614403342,31.3714326206,31.3797562465,31.1804970788,36.6944541776
 11/13  18:00:00,15.25,4.475,280,26.8954476332,28.3910504868,28.7371612667,28.8783277901,28.890634479,28.894435176,28.7119521395,31.7930389711
 11/13  19:00:00,14.65,3.0166666667,280,25.9469547698,27.4474395959,27.8024657292,27.9291454441,27.9520751594,27.9442316581,27.7850053084,29.8789976459
 11/13  20:00:00,14.4,2.8916666667,280,25.3763673439,26.8885867763,27.2442911126,27.3668901478,27.3915098021,27.3805082803,27.2340611487,28.7109502041
 11/13  21:00:00,13.7583333333,2.1666666667,239.1666666667,24.91820372,26.4443970358,26.7987576653,26.920172586,26.9442140424,26.9327120972,26.796422357,27.7658973256
 11/13  22:00:00,13.3,0.625,87.5,24.534737392,26.0734072578,26.4295803813,26.5482810085,26.5742418829,26.5603349174,26.4355564122,26.9627475173
 11/13  23:00:00,13.0083333333,1.225,175,24.2350748321,25.7826042825,26.1377507761,26.2555478189,26.2811624101,26.2669792837,26.1505883596,26.3079435479
 11/13  24:00:00,12.1583333333,0.875,125,23.9236664565,25.4785814773,25.8321595176,25.9496253398,25.9744711284,25.9604157682,25.8508427219,25.6688352125
 11/14  01:00:00,11.7,0,0,23.6561998571,25.2172965074,25.5724961038,25.6883203587,25.7147243036,25.699240604,25.5972078495,25.1105615283
 11/14  02:00:00,11.7,0,0,23.4611316551,25.0250524692,25.38002749,25.494538685,25.5213321237,25.5051898281,25.4086786958,24.6722199279
 11/14  03:00:00,11.0583333333,0,0,23.2369342939,24.8042325106,25.157005921,25.272320347,25.2975030327,25.2827245897,25.1886743947,24.2239629061
 11/14  04:00:00,10.8916666667,1.225,180.8333333333,23.0368243387,24.5999087312,24.9526975314,25.0650182801,25.0914656696,25.0746221242,24.9851748655,23.8062654454
 11/14  05:00:00,10.1083333333,1.75,257.5,22.8236721695,24.3862082213,24.7346345289,24.8483678834,24.8717091913,24.8571828739,24.7670921783,23.3995444
 11/14  06:00:00,10.1,0.625,91.6666666667,22.654662054,24.2127638008,24.5651096499,24.6743565639,24.701857949,24.6832370609,24.5985361123,23.0430694122
 11/14  07:00:00,10.25,0.875,93.3333333333,22.6771410328,24.2218260039,24.5830353204,24.6817646819,24.7187265629,24.6904782947,24.6159459644,22.9580570585
 11/14  08:00:00,10.9916666667,0.625,66.6666666667,25.3500618953,26.8443569646,27.2402288148,27.3065666512,27.3796585086,27.3180150839,27.2801323351,26.8277888455
 11/14  09:00:00,12.6333333333,0.875,81.6666666667,27.1817368225,28.7042045268,29.0751429696,29.1850681588,29.2285991753,29.2047214164,29.1359382858,30.599532403
 11/14  10:00:00,14.2916666667,2.1416666667,110.8333333333,27.3333641021,28.8820169327,29.2521970661,29.3763281852,29.4143600019,29.4014667312,29.3206779264,31.4567171577
 11/14  11:00:00,15,1.0833333333,37.5,27.274745363,28.8446851725,29.224163885,29.3510370785,29.3936400048,29.3819958775,29.3017639848,31.6771219758
 11/14  12:00:00,15,0.875,29.1666666667,27.2644749897,28.8467312392,29.2316998081,29.3584757191,29.4036188292,29.3916936255,29.3132659936,31.8314692567
 11/14  13:00:00,15.6416666667,0.625,20.8333333333,27.90392293,29.4873638873,29.8914564514,30.0088623959,30.0702951666,30.0457499031,29.9850326617,33.0316356345
 11/14  14:00:00,16.7416666667,0,0,29.3943931996,30.9988617825,31.4192032483,31.5449034291,31.6141731753,31.5933663978,31.5421229947,35.9670209529
 11/14  15:00:00,17.2,0,0,29.8228073752,31.4361657166,31.8345484847,31.9758583241,32.0260470417,32.0249898215,31.9596574769,37.0086172185
 11/14  16:00:00,16.9083333333,0,0,29.1848781245,30.7970433095,31.1753016136,31.3205525127,31.3579090764,31.3629581724,31.2928482158,35.7782345171
 11/14  17:00:00,16.35,0,0,27.9164205889,29.540885614,29.8986214997,30.0473563653,30.0690847751,30.0828635049,30.0062163719,33.1766453809
 11/14  18:00:00,15.8083333333,1.8083333333,210,26.5204916577,28.1547206101,28.5093426881,28.6486375295,28.6707572732,28.6796382226,28.6104473874,30.5777195939
 11/14  19:00:00,15.25,2.1666666667,161.6666666667,25.937747475,27.5710741498,27.9308723922,28.0590149725,28.0882363433,28.0875724871,28.0346396299,29.3431295208
 11/14  20:00:00,15,1.5,20,25.5548553686,27.1972978738,27.5579427569,27.6826619249,27.7133484003,27.7101843717,27.6674117611,28.5055783918
 11/14  21:00:00,14.65,0.625,8.3333333333,25.2461406147,26.8990356933,27.2593632175,27.3829330576,27.4136334753,27.4100053298,27.3752153853,27.8247905239
 11/14  22:00:00,14.1083333333,0,0,24.9585453868,26.6210315179,26.9816302758,27.1044402895,27.1353794928,27.131522332,27.1038557854,27.2100725696
 11/14  23:00:00,14.1916666667,1.8083333333,46.6666666667,24.7432880253,26.4056862878,26.7650527369,26.8846403081,26.9161675305,26.9103919355,26.8892369158,26.7008431414
 11/14  24:00:00,14.1083333333,1.2916666667,33.3333333333,24.5663109021,26.2318388808,26.5898337478,26.7085738391,26.7393815286,26.7336052043,26.7167092871,26.2841288598
